ID	Hexagon_index	Cluster_base
Il11ra1	175	14
Ccl27	175	14
BC049635	641	16
N28178	643	16
Dnajb5	643	16
1700022I11Rik	643	16
Vcp	643	16
Fancg	134	8
Pigo	134	8
Stoml2	134	8
B230312A22Rik	98	8
Unc13b	98	8
4930417M19Rik	99	8
Rusc2	345	8
4833436C18Rik	180	8
Tesk1	182	10
Cd72	138	10
Sit1	183	10
LOC622404	181	10
E130306D19Rik	231	10
Car9	230	10
Tpm2	285	8
Tln1	413	7
Creb3	486	7
Gba2	486	7
1110029E03Rik	565	7
Npr2	486	7
Spag8	413	7
Hint2	413	7
4930412F15Rik	413	7
4930500O05Rik	658	11
Olfr70	659	11
Olfr71	659	11
3830408D24Rik	659	11
5430416O09Rik	285	8
Olfr159	412	9
Olfr156	413	7
Olfr155	345	8
Reck	412	9
Glipr2	649	9
Ccin	285	8
Clta	286	10
Gne	346	8
Rnf38	284	8
Melk	647	9
Pax5	93	13
Zcchc7	130	13
D4Wsu132e	641	16
Grhpr	643	16
Zbtb5	643	16
Polr1e	642	16
Rg9mtd3	481	16
Exosc3	645	16
Wdr32	645	16
Mcart1	477	16
Gm829	130	13
Aldh1b1	141	10
Igfbpl1	104	12
1300002K09Rik	12	12
Tdrd7	675	27
Tmod1	675	27
BC057893	675	27
AU014645	675	27
Xpa	675	27
Foxe1	134	8
5830415F09Rik	98	8
Hemgn	98	8
Anp32b	67	12
Nans	68	12
Trim14	42	12
Coro2a	41	12
Tbc1d2	22	12
Gabbr2	68	12
Anks6	594	35
Galnt12	668	30
Col15a1	667	30
Tgfbr1	513	1
Alg2	682	1
Sec61b	682	1
Nr4a3	699	31
Stx17	530	31
Txndc4	59	33
Invs	536	23
Tex10	560	16
5730528L13Rik	138	10
Tmeff1	99	8
2310039E09Rik	341	8
E130309F12Rik	444	4
C730036D15Rik	692	4
Baat	525	6
Mrpl50	608	6
Zfp189	696	6
Aldob	607	6
2810432L12Rik	607	6
Rnf20	524	6
Ppp3r2	523	4
4930547C10Rik	691	4
Olfr275	375	6
Olfr273	375	6
Olfr272	311	5
Olfr270	156	5
Nipsnap3a	155	2
Abca1	155	2
AI427809	664	30
Slc44a1	663	26
Fsd1l	218	13
Fcmd	331	17
Tal2	331	17
Tmem38b	331	17
Zfp462	398	17
Rad23b	134	8
Klf4	469	17
Actl7b	272	13
Actl7a	272	13
Ikbkap	272	13
BC026590	272	13
Ctnnal1	272	13
D730040F13Rik	24	12
Ptpn3	281	8
Palm2	73	12
Akap2	72	12
D630039A03Rik	72	12
Txn1	73	12
Txndc8	73	12
Svep1	75	12
Musk	684	1
Edg2	685	3
Olfr267	195	38
AI314180	194	38
Ltb4dh	498	30
2010203O07Rik	498	30
Gng10	498	30
Ugcg	498	30
Rod1	576	26
Hsdl2	661	26
E130308A19Rik	238	12
1110054O05Rik	281	8
Snx30	280	8
Mup4	124	22
LOC620807	201	2
Mup2	690	4
Mup1	690	4
Mup5	605	4
Mup3	381	31
Zfp37	457	20
Slc31a2	222	14
Slc31a1	178	8
Cdc26	564	7
Prpf4	650	7
Rnf183	650	7
Wdr31	650	7
Bspry	564	7
Hdhd3	649	9
Alad	412	9
Pole3	412	9
4933430I17Rik	412	9
Rgs3	659	11
Ambp	679	35
Kif12	679	35
Col27a1	679	35
Orm1	678	37
Orm3	678	37
Orm2	678	37
Whrn	679	35
Atp6v1g1	437	36
6330416G13Rik	437	36
1700018C11Rik	438	1
Tnfsf15	685	3
Tnfsf8	687	3
Tnc	687	3
Pappa	685	3
Astn2	684	1
Trim32	599	3
Tlr4	375	6
Cdk5rap2	524	6
Megf9	309	2
Tle1	607	6
Gm428	521	4
Rasef	521	4
LOC623272	691	4
LOC545637	691	4
2310002L09Rik	692	4
Frmd3	693	4
Jmjd2c	316	5
3110001D03Rik	694	4
Ptprd	446	4
Tyrp1	441	2
D4Bwg0951e	517	3
Mpdz	687	3
Nfib	114	32
Zdhhc21	367	36
Cer1	366	37
Frem1	366	37
1810054D07Rik	469	17
Snapc3	178	8
Psip1	227	8
4930473A06Rik	178	8
Bnc2	369	39
D530005L17Rik	200	2
Sh3gl2	203	5
Adamtsl1	201	2
4930500O09Rik	154	39
Rraga	663	26
6230416J20Rik	663	26
Adfp	576	26
Rps6	273	13
Asah3l	273	13
Slc24a2	58	33
Mllt3	372	2
BC057079	196	39
Ptplad2	685	3
Ifnb1	514	1
Ifna14	438	1
Ifna9	248	39
Ifna12	248	39
C87499	248	39
Ifna13	196	39
Ifna2	581	30
Ifnab	582	28
Klhl9	502	28
Ifnz	502	28
Ifna7	503	28
Ifna11	503	28
Ifna6	503	28
Ifna5	503	28
Ifna4	503	28
Ifna1	503	28
Ifne1	503	28
Mtap	513	1
Cdkn2a	503	28
Cdkn2b	503	28
Dmrta1	686	3
Zfp352	376	6
Elavl2	695	6
Tusc1	446	4
5830433M19Rik	157	5
Plaa	116	32
LOC667250	155	2
Lrrc19	115	32
Ift74	123	21
Tek	663	26
4930579C15Rik	663	26
Mysm1	663	26
Jun	579	30
2310009E04Rik	596	1
Hook1	371	2
Cyp2j13	373	2
Cyp2j11	374	6
Cyp2j6	445	4
Cyp2j9	602	4
Cyp2j5	602	4
LOC620779	690	4
Nfia	684	1
Tm2d1	150	38
Inadl	150	38
Ankrd38	220	13
Usp1	661	26
Dock7	661	26
Angptl3	575	10
Atg4c	413	7
Foxd3	535	20
Alg6	617	20
Itgb3bp	535	20
BC020077	618	20
Pgm2	704	20
Ror1	700	31
Ube2u	681	35
Cachd1	677	37
Raver2	715	19
Jak1	467	19
Ak3l1	331	17
Dnajc6	58	33
Leprot	205	33
Lepr	204	5
B020004J07Rik	255	5
LOC381535	313	5
LOC332923	694	4
LOC381536	694	4
Pde4b	688	4
Sgip1	441	2
Tctex1d1	612	31
Insl5	612	31
Wdr78	701	31
Mier1	702	31
Slc35d1	702	31
Oma1	612	31
Dab1	523	4
C8b	697	6
C8a	698	6
Prkaa2	55	32
Ppap2b	34	33
Pcsk9	138	10
Bsnd	346	8
Dhcr24	647	9
BC055111	647	9
Ttc22	648	9
Pars2	649	9
Ttc4	649	9
BC026682	348	10
Acot11	349	10
Ssbp3	351	10
Mrpl37	564	7
2810410C14Rik	413	7
2210012G02Rik	231	10
Tmem59	413	7
LOC546840	413	7
Lrrc42	414	11
2900042B11Rik	650	7
Dio1	565	7
Yipf1	413	7
Tmem48	659	11
Glis1	183	10
Lrp8	355	10
Magoh	650	7
0610037L13Rik	650	7
Cpt2	650	7
Slc1a7	412	9
Podn	649	9
Scp2	564	7
Echdc2	101	10
2010305A19Rik	488	7
Gpx7	651	7
Zcchc11	346	8
Prpf38a	177	8
Orc1l	177	8
Cc2d1b	176	14
Zfyve9	340	14
Btf3l4	344	8
Txndc12	412	9
Kti12	485	7
Rab3b	565	7
Nrd1	229	8
Osbpl9	411	9
Calr4	181	10
Eps15	182	10
4922503N01Rik	137	8
Rnf11	104	12
4930522H14Rik	239	12
Cdkn2c	22	12
Faf1	10	12
Dmrta2	703	31
Elavl4	610	5
4931433A01Rik	607	6
2310026E23Rik	444	4
Spata6	375	6
Slc5a9	375	6
C130057D23Rik	375	6
9530098N22Rik	609	6
A430090E18Rik	528	31
A030013N09Rik	528	31
A030001H23Rik	447	6
A630098G03Rik	444	4
LOC666048	685	3
Foxd2	394	19
Foxe3	394	19
Cmpk	63	13
Stil	93	13
Tal1	93	13
Pdzk1ip1	93	13
Cyp4x1	93	13
Cyp4a12	526	6
Cyp4a14	253	5
Cyp4a10	156	5
BC013476	156	5
Cyp4b1	83	33
4732418C07Rik	400	15
Atpaf1	222	14
Mobkl2c	642	16
Mknk1	642	16
Kncn	480	16
Dmbx1	281	8
Faah	650	7
Nsun4	650	7
Uqcrh	566	7
Lrrc41	487	7
Rad54l	566	7
Pomgnt1	486	7
Tspan1	414	11
Pik3r3	347	11
Mast2	411	9
Ipp	650	7
Tmem69	565	7
Gpbp1l1	651	7
LOC622665	653	7
Nasp	653	7
Akr1a4	653	7
Prdx1	567	7
Mmachc	567	7
0610037D15Rik	567	7
Tesk2	652	7
Toe1	487	7
Mutyh	487	7
Zswim5	413	7
Urod	651	7
Hectd3	651	7
Eif2b3	651	7
Ptch2	491	11
4833401D15Rik	419	10
Plk3	419	10
Rps8	419	10
Kif2c	419	10
Gm1661	352	10
Tmem53	419	10
4931406I20Rik	419	10
Prnpip1	648	9
Dmap1	645	16
Klf17	483	9
Slc6a9	563	9
B4galt2	648	9
Atp6v0b	648	9
Dph2	562	9
Ipo13	647	9
Artn	231	10
St3gal3	181	10
Jmjd2a	412	9
Ptprf	485	7
Hyi	137	8
Med8	135	8
Elovl1	482	9
Cdc20	482	9
Mpl	561	9
Tie1	483	9
2610528J11Rik	644	16
6330530A05Rik	641	16
1110020C03Rik	640	16
Ebna1bp2	636	15
Olfr62	63	13
Olfr1342	63	13
Olfr1341	550	15
Olfr1340	635	15
Olfr1339	635	15
Olfr1338	635	15
Olfr1337	635	15
Olfr1335	635	15
Olfr1333	635	15
Olfr1331	553	15
Olfr1330	554	16
Olfr1329	642	16
Olfr1328	643	16
Lao1	644	16
Slc2a1	350	10
Zfp691	648	9
Ermap	648	9
Ccdc23	648	9
4930538K18Rik	648	9
AU022252	648	9
Lepre1	648	9
Cldn19	648	9
Ybx1	563	9
Ppih	563	9
1700041C02Rik	563	9
Ppcs	645	16
Zmynd12	645	16
BC057371	645	16
AA415398	641	16
Foxj3	641	16
Guca2a	399	15
Guca2b	131	14
Hivep3	367	36
Edn2	329	19
Foxo6	129	13
Scmh1	129	13
Slfnl1	271	13
Ctps	129	13
Cited4	174	14
Kcnq4	175	14
Nfyc	175	14
Rims3	644	16
3110037I16Rik	177	8
Zfp69	176	14
Smap1l	176	14
Col9a2	132	14
Zmpste24	556	16
Tmco2	556	16
Rlf	400	15
9530002B09Rik	697	6
Ppt1	65	12
Cap1	98	8
Mfsd2	140	10
Mycl1	141	10
Trit1	180	8
Bmp8b	181	10
Oxct2b	138	10
Ppie	181	10
Hpcal4	565	7
Nt5c1a	651	7
Heyl	651	7
Pabpc4	413	7
Bmp8a	286	10
Oxct2a	230	10
Ndufs5	483	9
6330407G11Rik	484	9
Mycbp	223	14
Rragc	223	14
Pou3f1	645	16
Utp11l	644	16
Fhl3	644	16
Sf3a3	644	16
Inpp5b	644	16
Mtf1	649	9
Yrdc	649	9
Gm50	649	9
Epha10	649	9
Cdca8	648	9
9930104L06Rik	648	9
Rspo1	563	9
Gnl2	563	9
Dnali1	562	9
Snip1	646	9
2310005N01Rik	645	16
Zc3h12a	642	16
Grik3	706	20
Ftl2	706	20
Csf3r	650	7
Mrps15	651	7
1810007P19Rik	566	7
Lsm10	416	11
Stk40	416	11
2610027C15Rik	652	7
1700029G01Rik	652	7
Thrap3	651	7
Trappc3	489	11
Col8a2	416	11
Adprhl2	489	11
Tekt2	489	11
Eif2c3	489	11
Eif2c1	650	7
Eif2c4	285	8
Clspn	285	8
5730409E04Rik	230	10
Psmb2	650	7
Tcfap2e	563	9
Ncdn	647	9
AU040320	647	9
Sfpq	649	9
Zmym1	648	9
Zmym6	647	9
Dlgap3	42	12
BC003266	94	13
Gja4	642	16
Gjb3	642	16
Gjb4	641	16
Gjb5	555	16
Hmgb4	608	6
Zfp31	394	19
Tlr12	67	12
Phc2	140	10
A3galt2	285	8
BC039093	346	8
Trim62	345	8
Adc	413	7
Ak2	486	7
Tmem54	567	7
Hpca	653	7
Fndc5	491	11
S100pbp	419	10
Yars	352	10
C77080	419	10
Sync	654	11
Rbbp4	653	7
Zbtb8os	653	7
2410081M15Rik	654	11
Zbtb8	572	11
Bsdc1	493	11
Tssk3	353	10
1700125D06Rik	353	10
Marcksl1	236	10
Hdac1	236	10
Lck	291	10
BC030183	352	10
Eif3s2	420	10
2510006D16Rik	420	10
Iqcc	420	10
Ccdc28b	420	10
Txlna	420	10
Kpna6	493	11
Tmem39b	655	11
Khdrbs1	653	7
Ptp4a2	566	7
Bai2	184	10
Col16a1	286	10
Pef1	187	12
Hcrtr1	294	12
Tinagl	186	10
Gm853	347	11
Serinc2	413	7
Fabp3	657	11
Zcchc17	572	11
Pum1	569	11
Sdc3	414	11
Laptm5	228	8
Matn1	135	8
Ptpru	130	13
Mecr	642	16
Sfrs4	559	16
Epb4.1	560	16
Oprd1	234	10
Ythdf2	352	10
Gmeb1	490	11
Taf12	492	11
9530096D07Rik	491	11
Trspap1	491	11
Rcc1	569	11
Phactr4	653	7
Med18	653	7
Sesn2	652	7
Atpif1	652	7
Dnajc8	652	7
Ptafr	652	7
Eya3	347	11
Xkr8	652	7
Smpdl3b	567	7
Rpa2	567	7
BC013712	567	7
Ppp1r8	652	7
Stx12	567	7
BC008163	492	11
Fgr	419	10
Ahdc1	568	7
Wasf2	654	11
Gpr3	653	7
Cd164l2	654	11
Map3k6	492	11
Sytl1	493	11
D4Ertd196e	420	10
Wdtc1	353	10
Slc9a1	490	11
4732473B16Rik	568	7
2300002D11Rik	653	7
1810019J16Rik	654	11
Nudc	571	11
Nr0b2	353	10
Atpbd1b	355	10
Sfn	355	10
Zdhhc18	355	10
Pigv	420	10
Arid1a	492	11
Rps6ka1	493	11
Hmgn2	493	11
Dhdds	493	11
Lin28	420	10
Cd52	236	10
Ubxd5	236	10
Sh3bgrl3	235	10
Ccdc21	235	10
Catsper4	646	9
Cnksr1	232	10
Pdik1l	141	10
Trim63	142	10
Slc30a2	186	10
Extl1	236	10
Pafah2	291	10
Stmn1	417	11
Paqr7	416	11
2610002D18Rik	416	11
2410166I05Rik	416	11
Sepn1	349	10
Man1c1	233	10
Ldlrap1	652	7
Tmem57	569	11
Rhd	655	11
Tmem50a	651	7
D4Wsu53e	651	7
Syf2	651	7
Runx3	486	7
Clic4	488	7
Srrm1	349	10
A330049M08Rik	415	11
Dscr1l2	235	10
Npal3	233	10
4930555I21Rik	415	11
Grhl3	568	7
Il28ra	347	11
Il22ra1	287	10
Myom3	232	10
Fusip1	656	11
Pnrc2	655	11
Cnr2	572	11
Fuca1	291	10
Hmgcl	186	10
Gale	186	10
Lypla2	142	10
1110049F12Rik	142	10
Tceb3	186	10
Rpl11	291	10
Id3	352	10
E2f2	492	11
Ddefl1	492	11
Tcea3	571	11
Zfp46	568	7
Hnrpr	653	7
Htr1d	488	7
Luzp1	651	7
Aof2	651	7
4930549C01Rik	651	7
Ephb2	286	10
C1qb	66	12
C1qc	41	12
C1qa	41	12
Epha8	466	19
Zbtb40	66	12
Wnt4	415	11
Cdc42	415	11
Ela3	417	11
1700013G24Rik	291	10
Ldlrad2	489	11
Usp48	653	7
Rap1gap	292	10
Akp2	420	10
Ece1	570	11
Eif4g3	416	11
Hp1bp3	182	10
Kif17	232	10
Ddost	183	10
Pink1	233	10
Cda	232	10
LOC625638	647	9
0610009K11Rik	647	9
Camk2n1	647	9
Ubxd3	638	15
Pla2g2c	637	15
Pla2g2f	472	15
Pla2g2d	64	12
Pla2g5	64	12
Pla2g2a	97	14
Pla2g2e	134	8
Rnf186	343	8
Tmco4	411	9
Htr6	413	7
Nbl1	485	7
Capzb	647	9
Pqlc2	652	7
Akr7a5	652	7
C230096C10Rik	651	7
C79267	413	7
Aldh4a1	485	7
Tas1r2	649	9
Pax7	42	12
Klhdc7a	132	14
Igsf21	637	15
Arhgef10l	174	14
Rcc2	291	10
Padi6	291	10
Padi4	235	10
Padi3	141	10
Padi1	68	12
Padi2	287	10
Sdhb	236	10
Atp13a2	142	10
Mfap2	141	10
Crocc	186	10
Necap2	236	10
Spata21	420	10
D4Ertd22e	492	11
Fbxo42	419	10
6330545A04Rik	235	10
Arhgef19	352	10
Epha2	352	10
Gm693	293	10
Clcnka	356	10
Clcnkb	356	10
Hspb7	293	10
Gm694	236	10
Zbtb17	291	10
Spen	654	11
Fblim1	420	10
BC025833	353	10
Slc25a34	353	10
Ddi2	490	11
Agmat	570	11
Dnajc16	571	11
Casp9	289	10
Ela2a	234	10
Ctrc	184	10
Efhd2	139	10
Fhad1	231	10
Tmem51	559	16
9030409G11Rik	559	16
Prdm2	162	21
Pdpn	123	21
Pramel1	259	21
4732496O08Rik	317	21
Oog4	258	21
BC080695	313	5
LOC277666	693	4
LOC195555	691	4
LOC626922	693	4
LOC626943	694	4
Pramel4	447	6
Oog3	693	4
Oog2	693	4
Pramel5	693	4
LOC626995	693	4
9430007A20Rik	693	4
LOC627085	312	5
LOC435815	450	5
Gm436	527	5
LOC546849	527	5
Dhrs3	8	34
Tnfrsf1b	212	23
Tnfrsf8	212	23
1700029I01Rik	204	5
LOC433791	204	5
MGC117846	204	5
Rex2	204	5
2610305D13Rik	204	5
MGC67181	709	24
D4Wsu114e	480	16
Fv1	481	16
Mfn2	481	16
Plod1	286	10
2510039O18Rik	234	10
Nppb	415	11
Nppa	649	9
Clcn6	649	9
Mthfr	649	9
Agtrap	415	11
2610109H07Rik	350	10
Mad2l2	185	10
Fbxo44	141	10
Fbxo2	141	10
Ptchd2	98	8
Ubiad1	98	8
Frap1	136	8
Angptl7	136	8
Exosc10	185	10
Srm	236	10
Masp2	236	10
Tardbp	236	10
Gm572	236	10
Casz1	350	10
Pex14	185	10
Dffa	649	9
Cort	415	11
Pgd	417	11
Kif1b	351	10
Ube4b	564	7
Rbp7	415	11
Nmnat1	416	11
Lzic	489	11
Ctnnbip1	567	7
Clstn1	652	7
Pik3cd	414	11
D4Ertd429e	487	7
Spsb1	413	7
H6pd	345	8
Gpr157	288	10
Slc2a5	349	10
LOC435818	289	10
Car6	351	10
Eno1	569	11
Rere	653	7
Slc45a1	183	10
Errfi1	413	7
Park7	346	8
Tnfrsf9	346	8
Uts2	135	8
Per3	135	8
Vamp3	135	8
Camta1	135	8
Dnajc11	413	7
Thap3	287	10
Phf13	232	10
Klhl21	184	10
Tas1r1	185	10
Nol9	236	10
Plekhg5	353	10
Tnfrsf25	420	10
Espn	420	10
Hes2	492	11
Acot7	570	11
Gpr153	352	10
Hes3	352	10
Icmt	419	10
Rpl22	490	11
Chd5	568	7
Kcnab2	414	11
Nphp4	176	14
Gm833	529	31
A430005L14Rik	705	20
Dffb	705	20
BC046331	705	20
Lrrc47	636	15
Ccdc27	636	15
Trp73	636	15
Wdr8	93	13
1200015A19Rik	62	22
Prdm16	393	19
Actrt2	395	19
B230396O12Rik	66	12
Mmel1	42	12
2810405K02Rik	103	12
Tnfrsf14	142	10
Hes5	186	10
Pank4	186	10
Pex10	234	10
Rer1	289	10
Morn1	289	10
Ski	415	11
2610002J02Rik	234	10
Prkcz	234	10
Gabrd	649	9
2010015L04Rik	484	9
Gnb1	413	7
Nadk	346	8
A530082C11Rik	233	10
Cdc2l1	185	10
Mmp23	291	10
Mib2	291	10
B930041F14Rik	568	7
Ssu72	653	7
Atad3a	652	7
Vwa1	489	11
A230069A22Rik	417	11
Mrpl20	419	10
Ccnl2	352	10
Aurkaip1	419	10
Mxra8	418	11
Dvl1	491	11
Tas1r3	489	11
BC002216	489	11
Cpsf3l	568	7
Centb5	567	7
Ube2j2	488	7
C1qdc2	487	7
B3galt6	566	7
Sdf4	566	7
Tnfrsf4	487	7
Tnfrsf18	488	7
Ttll10	488	7
9430015G10Rik	415	11
Agrn	409	8
Cdk6	29	34
5830415L20Rik	10	12
1700109H08Rik	24	12
C030048B08Rik	24	12
Pex1	24	12
Gatad1	44	12
4930511M11Rik	44	12
Ankib1	44	12
Krit1	218	13
4932412H11Rik	218	13
Mterf	218	13
Akap9	218	13
Cyp51	82	32
Fzd1	686	3
Pftk1	686	3
Cldn12	78	38
A330021E22Rik	80	32
Steap2	82	32
Steap1	116	32
4921511H03Rik	446	4
Steap4	694	4
Sri	312	5
Adam22	313	5
Dbf4	206	21
Gm440	206	21
Abcb1a	159	33
Abcb1b	258	21
Abcb4	258	21
Crot	317	21
4930420K17Rik	317	21
Dmtf1	381	31
9330182L06Rik	313	5
Grm3	691	4
Sema3d	688	4
Sema3a	685	3
Speer3	310	2
Sema3e	79	32
Pclo	691	4
Speer4d	690	4
Cacna2d1	440	2
Hgf	600	3
Speer4f	600	3
Sema3c	687	3
Cd36	687	3
Gnat3	443	3
Gnai1	693	4
Phtf2	334	13
Tmem60	22	12
Ptpn12	68	12
A530088I07Rik	661	26
Fgl2	664	30
AI847670	664	30
Fbxl13	663	26
AB112350	661	26
Pmpcb	101	10
Dnajc2	225	14
Psmc2	225	14
Slc26a5	223	14
Reln	269	22
Orc5l	314	5
Lhfpl3	313	5
Srpk2	279	14
Pus7	23	12
Rint1	142	10
Tomm7	181	10
Drctnnb1a	342	8
Klhl7	343	8
Nupl2	280	8
Kcnh2	283	8
Nos3	231	10
Abcb8	288	10
Accn3	350	10
Cdk5	350	10
Slc4a2	289	10
Fastk	234	10
Centg3	234	10
Gbx1	488	7
Asb10	652	7
4931409K22Rik	652	7
Abcf2	653	7
Smarcd3	286	10
2810046M22Rik	346	8
Crygn	413	7
Rheb	412	9
Prkag2	344	8
Galntl5	271	13
Galnt11	539	24
Mll3	124	22
Gm443	388	23
Xrcc2	459	23
Actr3b	536	23
Speer4a	690	4
5031410I06Rik	690	4
Dpp6	316	5
B930011P16Rik	697	6
Speer4b	376	6
Paxip1	452	31
Htr5a	317	21
Insig1	169	22
En2	169	22
Shh	126	22
Rnf32	117	33
Lmbr1	118	33
Gm1040	272	13
Hlxb9	272	13
Ube3c	278	14
Dnajb6	228	8
Il6	44	12
Tyms	44	12
Hadha	101	10
Hadhb	227	8
Gpr113	227	8
D5Wsu178e	226	8
Otof	189	12
1700001C02Rik	295	25
Kcnk3	43	12
4930471M23Rik	99	8
Cenpa	99	8
Dpysl5	139	10
Mapre3	412	9
1110039B18Rik	650	7
9430057O19Rik	566	7
2310016E02Rik	487	7
Emilin1	487	7
Khk	487	7
Abhd1	413	7
Preb	413	7
Tcf23	413	7
Slc5a6	490	11
0610007C21Rik	569	11
Cad	654	11
Slc30a3	653	7
Dnajc5g	487	7
Trim54	488	7
Ucn	414	11
Mpv17	414	11
Gtf3c2	485	7
Eif2b4	485	7
Snx17	485	7
Zfp513	564	7
Ppm1g	564	7
Krtcap3	564	7
Ift172	564	7
Fndc4	409	8
Gckr	281	8
Zfp512	187	12
4930548H24Rik	138	10
Xab1	182	10
Supt7l	231	10
Slc4a1ap	231	10
Mrpl33	485	7
Rbks	485	7
Bre	345	8
Fosl2	659	11
Plb1	660	10
Ppp1cb	346	8
Yes1	412	9
Pisd	21	12
C330019G07Rik	135	8
Depdc5	67	12
Ywhah	283	8
Slc5a1	484	9
Spon2	100	10
Ctbp1	282	8
Maea	340	14
4933407H18Rik	407	14
2410018C17Rik	231	10
Slbp	287	10
Tmem129	289	10
Tacc3	289	10
Fgfr3	289	10
Letm1	415	11
Whsc1	485	7
Whsc2	345	8
Gm1673	187	12
Poln	187	12
BC023882	344	8
Mxd4	283	8
Zfyve28	230	10
Rnf4	344	8
BC037112	565	7
Tnip2	231	10
Sh3bp2	232	10
Add1	650	7
0610009O03Rik	485	7
Gprk2l	412	9
Hdh	410	9
A930005I04Rik	286	10
Rgs12	231	10
Hgfac	356	10
Lrpap1	356	10
Adra2c	393	19
Hmx1	395	19
Cpz	72	12
2310079F23Rik	294	12
Acox3	660	10
Htra3	660	10
Sh3tc1	575	10
Ablim2	660	10
Sorcs2	357	25
2310020A21Rik	508	37
Grpel1	659	11
Ccdc96	658	11
Tbc1d14	413	7
D5Ertd579e	651	7
Cno	658	11
Mrfap1	659	11
Man2b2	659	11
Ppp2r2c	495	10
Wfs1	97	14
Jakmip1	95	14
Crmp1	702	31
Evc	611	31
Evc2	699	31
Stk32b	698	6
Msx1	677	37
Stx18	677	37
Nsg1	509	37
Zfp509	464	19
Lyar	464	19
Tmem128	463	19
Otop1	463	19
Drd5	7	34
Slc2a9	19	34
Wdr1	324	23
6820424L24Rik	211	23
Clnk	162	21
Hs3st1	446	4
Rab28	606	6
Bapx1	609	6
Cpeb2	520	4
C1qtnf7	311	5
4833430A08Rik	201	2
5730509K17Rik	82	32
Fbxl5	331	17
Bst1	218	13
Cd38	218	13
Fgfbp1	170	13
Prom1	217	22
Ldb2	687	3
Qdpr	155	2
Lap3	528	31
Med28	451	5
9630031F12Rik	451	5
Slit2	600	3
4933428G09Rik	688	4
Kcnip4	688	4
Ppargc1a	603	4
Dhx15	200	2
Sod3	308	2
Lgi2	699	31
D5Ertd135e	701	31
Pi4k2b	701	31
Zcchc4	702	31
Anapc4	613	31
Slc34a2	529	31
2310045A20Rik	529	31
Cckar	632	17
Tbc1d19	119	33
Stim2	82	32
Pcdh7	446	4
G6pd2	446	4
0610040J01Rik	200	2
AA536743	78	38
Pgm1	661	26
Tbc1d1	661	26
Klf3	660	10
Tlr1	661	26
Tlr6	281	8
9130005N14Rik	282	8
Klhl5	344	8
Wdr19	283	8
Klb	651	7
Rpl9	566	7
Lias	566	7
Ugdh	652	7
1110003E01Rik	567	7
Hip2	351	10
9030416H16Rik	651	7
B3bp	485	7
Rhoh	180	8
Chrna9	282	8
BC013481	135	8
Apbb2	468	18
Uchl1	660	10
3732412D22Rik	145	12
Phox2b	128	13
Tmem33	403	14
Slc30a9	402	13
D830007B15Rik	126	22
Atp8a1	126	22
AY616753	608	6
Kctd8	522	4
Yipf7	693	4
Guf1	693	4
Gnpda2	693	4
Gabrg1	446	4
Gabra2	446	4
4930503B16Rik	376	6
Gabra4	690	4
Gabrb1	690	4
Commd8	529	31
Atp10d	453	31
Corin	528	31
Nfxl1	370	1
Zar1	369	39
Cnga1	437	36
Npal1	368	36
Txk	436	36
Tec	241	25
Slc10a4	344	8
Fryl	227	8
Ociad1	231	10
Ociad2	658	11
C130090K23Rik	285	8
Dcun1d4	661	26
BC031901	271	13
Sgcb	270	22
Usp46	712	24
Rasl11b	145	12
Scfd2	369	39
Fip1l1	437	36
Lnx1	364	37
Chic2	544	19
Gsh2	65	12
Pdgfra	544	19
Kit	698	6
Kdr	149	38
Srd5a2l	147	38
Clock	166	22
Pdcl2	663	26
Nmu	663	26
Exoc1	270	22
Cep135	38	22
A230062G08Rik	470	17
Paics	399	15
Srp72	399	15
Arl9	333	13
1700023E05Rik	223	14
Hod	341	8
Spink2	101	10
Rest	100	10
2610024G14Rik	68	12
Polr2b	100	10
Igfbp7	42	12
Lphn3	688	4
Srd5a2l2	447	6
Epha5	523	4
Cenpc1	157	5
AI586015	83	33
Ube1l2	83	33
Gnrhr	157	5
Tmprss11c	203	5
Tmprss11d	254	5
Tmprss11a	312	5
9930032O22Rik	377	5
Tmprss11f	375	6
Tmprss11b	693	4
Tmprss11e	375	6
A730098D12Rik	378	5
Ugt2b34	448	6
Ugt2b1	695	6
Ugt2b35	693	4
Ugt2b36	691	4
Ugt2b5	522	4
Ugt2b37	446	4
Ugt2a3	692	4
Ugt2b38	692	4
Ugt2a2	693	4
Ugt2a1	693	4
Sult1b1	605	4
Sult1d1	605	4
Sult1e1	605	4
4930432K09Rik	691	4
4931407G18Rik	691	4
Smr1	691	4
Smr2	690	4
Muc10	315	5
Ambn	318	21
Enam	319	21
Igj	387	23
Crlz1	634	15
Rufy3	550	15
Grsf1	639	16
Mobkl1a	639	16
Dck	472	15
Slc4a4	34	33
Gc	443	3
Npffr2	519	4
Adamts3	601	4
Ankrd17	155	2
Alb1	200	2
Afp	252	2
Afm	517	3
Rassf6	516	3
Cxcl5	598	3
Cxcl4	598	3
Gm1960	598	3
Cxcl15	598	3
Cxcl1	597	3
Cxcl2	597	3
Epgn	515	1
Ereg	515	1
Areg	516	3
Btc	599	3
9130213B05Rik	443	3
Rchy1	273	13
Cdkl2	219	13
Vdp	187	12
Ppef2	229	8
Asahl	139	10
Sdad1	140	10
Cxcl9	179	8
Cxcl10	283	8
Cxcl11	283	8
Art3	283	8
Nup54	226	8
Scarb2	177	8
Gm1381	173	13
